TreeDepth,Offset,Name
0,0x8f870bbbd3d0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbbd560,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbbd6f0,\\Program Files\\AccessData\\FTK Imager\\cbfsdisk20.dll
0,0x8f870bbbd880,\\Program Files\\AccessData\\FTK Imager\\boost_thread-vc140-mt-1_59.dll
0,0x8f870bbbdba0,\\Program Files\\AccessData\\FTK Imager\\icuuc57.dll
0,0x8f870bbbdd30,\\Program Files\\AccessData\\FTK Imager\\vcruntime140_1.dll
0,0x8f870bbbdec0,\\Program Files\\AccessData\\FTK Imager\\libvshadow.dll
0,0x8f870bbbe1e0,\\$ConvertToNonresident
0,0x8f870bbbe370,\\$Directory
0,0x8f870bbbee60,\\Windows\\System32\\msiexec.exe
0,0x8f870bbbfae0,\\LOCAL\\cubeb-pipe-4588-7
0,0x8f870bbc0120,\\Windows\\System32\\en-US\\crypt32.dll.mui
0,0x8f870bbc02b0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd
0,0x8f870bbc0440,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbc05d0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd-wal
0,0x8f870bbc0760,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Machine.srd-shm
0,0x8f870bbc08f0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbc0da0,\\$Directory
0,0x8f870bbc1250,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\CustomDestinations\\969252ce11249fdd.customDestinations-ms
0,0x8f870bbc13e0,\\Windows\\System32\\en-US\\zipfldr.dll.mui
0,0x8f870bbc1700,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbc1a20,\\Windows\\System32\\mmcshext.dll
0,0x8f870bbc21f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-RestartManager%4Operational.evtx
0,0x8f870bbc3190,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870bbc34b0,\\Windows\\System32\\stdole2.tlb
0,0x8f870bbc4130,\\Windows\\System32\\en-US\\ieframe.dll.mui
0,0x8f870bbc4450,\\Windows\\System32\\hhsetup.dll
0,0x8f870bbc4770,\\Windows\\System32\\en-US\\msvfw32.dll.mui
0,0x8f870bbc4900,\\Windows\\System32\\msimsg.dll
0,0x8f870bbc4a90,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbc4c20,\\Windows\\System32\\msiexec.exe
0,0x8f870bbc50d0,\\Windows\\System32\\en-US\\msiexec.exe.mui
0,0x8f870bbc53f0,\\Windows\\System32\\shacctprofile.dll
0,0x8f870bbc5bc0,\\Windows\\System32\\avifil32.dll
0,0x8f870bbc5d50,\\Windows\\System32
0,0x8f870bbc5ee0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbc6520,\\CMApi
0,0x8f870bbc69d0,\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\clr.dll
0,0x8f870bbc6e80,\\$Directory
0,0x8f870bbc71a0,\\Windows\\System32\\srpapi.dll
0,0x8f870bbc7330,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbc74c0,\\Windows\\System32\\en-US\\msimsg.dll.mui
0,0x8f870bbc7650,\\Windows\\System32\\en-US\\msimsg.dll.mui
0,0x8f870bbc8140,\\Windows\\System32\\msihnd.dll
0,0x8f870bbc82d0,\\Windows\\System32\\msvfw32.dll
0,0x8f870bbc85f0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Caches\\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.3.ver0x0000000000000016.db
0,0x8f870bbc8780,\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\fusion.dll
0,0x8f870bbc8c30,\\Windows\\SysWOW64\\ole32.dll
0,0x8f870bbc8dc0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_32.db
0,0x8f870bbc90e0,\\Program Files\\AccessData\\FTK Imager\\cbfsconnect20.dll
0,0x8f870bbc9270,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbc9590,\\Windows\\System32\\C_1257.NLS
0,0x8f870bbc9720,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbc9bd0,\\Windows\\System32\\C_1258.NLS
0,0x8f870bbc9ef0,\\Windows\\System32\\C_874.NLS
0,0x8f870bbcb340,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCache\\V01.log
0,0x8f870bbcbb10,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCache\\WebCacheV01.dat
0,0x8f870bbcdbe0,\\CMApi
0,0x8f870bbcdd70,\\$Directory
0,0x8f870bbce090,\\$Directory
0,0x8f870bbce3b0,\\$Directory
0,0x8f870bbce540,\\$Directory
0,0x8f870bbce6d0,\\$Directory
0,0x8f870bbce860,\\gecko.4588.4528.3275107269209776162
0,0x8f870bbceea0,\\$Directory
0,0x8f870bbcf1c0,\\$Directory
0,0x8f870bbcf4e0,\\$Directory
0,0x8f870bbcf670,\\$Directory
0,0x8f870bbcf800,\\$Directory
0,0x8f870bbcf990,\\$Directory
0,0x8f870bbcfb20,\\$Directory
0,0x8f870bbcfcb0,\\$Directory
0,0x8f870bbcfe40,\\$Directory
0,0x8f870bbd02f0,\\$Directory
0,0x8f870bbd0610,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCache\\WebCacheV01.jfm
0,0x8f870bbd07a0,\\$Directory
0,0x8f870bbd0930,\\$Directory
0,0x8f870bbd0ac0,\\$Directory
0,0x8f870bbd0c50,\\$Directory
0,0x8f870bbd1290,\\$Directory
0,0x8f870bbd1420,\\$Directory
0,0x8f870bbd15b0,\\$Directory
0,0x8f870bbd18d0,\\$Directory
0,0x8f870bbd1a60,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCache\\WebCacheV01.dat
0,0x8f870bbd20a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Bits-Client%4Operational.evtx
0,0x8f870bbd23c0,\\wkssvc
0,0x8f870bbd2870,\\$Directory
0,0x8f870bbd2a00,\\$Directory
0,0x8f870bbd2b90,\\$Directory
0,0x8f870bbd2d20,\\wkssvc
0,0x8f870bbd31d0,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\CustomDestinations\\f18460fded109990.customDestinations-ms
0,0x8f870bbd3360,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\CustomDestinations\\590aee7bdd69b59b.customDestinations-ms
0,0x8f870bbd3680,\\$Directory
0,0x8f870bbd3810,\\Users\\alice\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Windows PowerShell\\Windows PowerShell.lnk
0,0x8f870bbd3b30,\\$Directory
0,0x8f870bbd3cc0,\\$Directory
0,0x8f870bbd3e50,\\wkssvc
0,0x8f870bbd4940,\\Windows\\System32\\svchost.exe
0,0x8f870bbd4ad0,\\CMApi
0,0x8f870bbd4c60,\\$Directory
0,0x8f870bbd52a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-AppReadiness%4Admin.evtx
0,0x8f870bbd5430,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0x8f870bbd55c0,\\Windows\\System32\\en-US\\rstrtmgr.dll.mui
0,0x8f870bbd58e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Mprddm%4Operational.evtx
0,0x8f870bbd5d90,\\$Directory
0,0x8f870bbd6560,\\$Directory
0,0x8f870bbd66f0,\\Windows\\System32\\en-US\\usocore.dll.mui
0,0x8f870bbd71e0,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0x8f870bbd7690,\\$Directory
0,0x8f870bbd7820,\\$Directory
0,0x8f870bbd7b40,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCache\\V01.log
0,0x8f870bbd7cd0,\\Windows\\System32
0,0x8f870bbd7e60,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd-shm
0,0x8f870bbd8180,\\gecko.4588.4528.5042840796375918461
0,0x8f870bbd8950,\\Windows\\System32\\MrmDeploy.dll
0,0x8f870bbd8c70,\\$Directory
0,0x8f870bbd9440,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd
0,0x8f870bbd95d0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\WebCacheLock.dat
0,0x8f870bbd9760,\\ProgramData\\Microsoft\\Windows\\AppRepository\\StateRepository-Deployment.srd-wal
0,0x8f870bbd98f0,\\Windows\\System32\\en-US\\ESENT.dll.mui
0,0x8f870bbd9a80,\\$Directory
0,0x8f870bbda0c0,\\Windows\\System32\\AppXDeploymentServer.dll
0,0x8f870bbda250,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx
0,0x8f870bbda700,\\$Directory
0,0x8f870bbda890,\\$Directory
0,0x8f870bbdabb0,\\$Directory
0,0x8f870bbdad40,\\Windows\\System32\\en-US\\msobjs.dll.mui
0,0x8f870bbdaed0,\\gecko.4588.4528.5042840796375918461
0,0x8f870bbdc190,\\Windows\\SystemApps\\InputApp_cw5n1h2txyewy\\AppxManifest.xml
0,0x8f870bbdc4b0,\\Windows\\SystemApps\\Microsoft.AccountsControl_cw5n1h2txyewy\\AppxManifest.xml
0,0x8f870bbdc640,\\$Directory
0,0x8f870bbdc7d0,\\Windows\\Temp\\ad_driver.
0,0x8f870bbdc960,Ŭ
0,0x8f870bbdcaf0,\\Windows\\rescache\\_merged\\2946575972\\3169892282.pri
0,0x8f870bbdce10,\\Users\\alice\\AppData\\Local\\Packages\\Microsoft.Windows.Cortana_cw5n1h2txyewy\\LocalState\\ConstraintIndex\\Input_{e3ec3257-8058-42ac-a82e-e0a587cc29ce}\\appssynonyms.txt
0,0x8f870bbdd130,\\CMApi
0,0x8f870bbdd5e0,\\Windows\\System32\\en-US\\explorerframe.dll.mui
0,0x8f870bbddc20,\\$Directory
0,0x8f870bbde3f0,\\CMApi
0,0x8f870bbde8a0,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f870bbded50,\\$ConvertToNonresident
0,0x8f870bbdeee0,\\Windows\\System32\\en-US\\user32.dll.mui
0,0x8f870bbdf200,\\Program Files\\SplunkUniversalForwarder\\var\\lib\\splunk\\persistentstorage\\WinEventLog\\C__Windows_System32_Winevt_Logs_Security_evtx_checkpoint.tmp
0,0x8f870bbdf390,\\Windows\\System32\\en-US\\shsvcs.dll.mui
0,0x8f870bbdf9d0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbe0330,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0x8f870bbe0e20,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f870bbe12d0,\\Windows\\System32\\en-US\\propsys.dll.mui
0,0x8f870bbe1aa0,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0x8f870bbe1ad0,ᬨா辇￿ᬨா辇￿
0,0x8f870bbe2270,\\Users\\alice\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_idx.db
0,0x8f870bbe2400,\\Users\\alice\\Music\\desktop.ini
0,0x8f870bbe3e90,\\Windows\\System32\\catroot2\\edb.loglog
0,0x8f870bc02860,\\Windows\\System32\\drivers\\mmcss.sys
0,0x8f870be99890,\\Windows\\Temp\\ad_driver.sys
0,0x8f870be99a00,\\Windows\\apppatch\\drvmain.sdb
0,0x8f8710bbde60,\\gecko.4588.4528.12769349130576542868
0,0x8f8710bbee00,\\Windows\\Fonts\\gulim.ttc
0,0x8f8710bbf120,\\$Directory
0,0x8f8710bbf440,\\gecko.4588.4528.2452317784520774704
0,0x8f8710bbf5d0,\\Windows\\Fonts\\segoeui.ttf
0,0x8f8710bbf8f0,\\Windows\\Fonts\\arial.ttf
0,0x8f8710bbfa80,\\gecko.4588.4528.14901912836094981689
0,0x8f8710bbfc10,\\Windows\\Fonts\\YuGothR.ttc
0,0x8f8710bc1510,\\Windows\\Fonts\\mingliu.ttc
0,0x8f8710bc1e70,\\gecko.4588.4528.2452317784520774704
0,0x8f8710bc2320,\\Windows\\Fonts\\segoeuiz.ttf
0,0x8f8710bc3130,\\Windows
0,0x8f8710bc32c0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bc3450,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bc35e0,\\Windows\\Fonts\\georgia.ttf
0,0x8f8710bc3900,\\Windows\\SysWOW64\\en-US\\explorerframe.dll.mui
0,0x8f8710bc3c20,\\Windows\\Fonts\\LeelUIsl.ttf
0,0x8f8710bc3db0,\\Windows\\Fonts\\YuGothB.ttc
0,0x8f8710bc43f0,\\Windows\\Fonts\\YuGothR.ttc
0,0x8f8710bc4580,\\Windows\\System32\\en-US\\twinapi.appcore.dll.mui
0,0x8f8710bc4710,\\Windows\\Fonts\\msyhbd.ttc
0,0x8f8710bc5520,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\storage\\default\\https+++www.wikipedia.org\\ls\\data.sqlite
0,0x8f8710bc5840,\\CMApi
0,0x8f8710bc61a0,\\CMApi
0,0x8f8710bc6b00,\\Windows\\System32\\en-US\\uxtheme.dll.mui
0,0x8f8710bc6e20,\\Windows\\SysWOW64\\en-US\\SHCore.dll.mui
0,0x8f8710bc72d0,\\Windows\\System32\\en-US\\ws2_32.dll.mui
0,0x8f8710bc7dc0,\\Windows\\Fonts\\arial.ttf
0,0x8f8710bc80e0,\\Windows\\Fonts\\LeelawUI.ttf
0,0x8f8710bc8400,\\Windows\\Fonts\\ebrima.ttf
0,0x8f8710bc88b0,\\Windows\\Fonts\\seguiemj.ttf
0,0x8f8710bc8a40,\\Windows\\Fonts\\NirmalaS.ttf
0,0x8f8710bc8bd0,\\Windows\\Fonts\\ariali.ttf
0,0x8f8710bc8d60,\\Windows\\Fonts\\Nirmala.ttf
0,0x8f8710bc8ef0,\\gecko.4588.4528.4708809614791397653
0,0x8f8710bc9080,\\gecko.4588.4528.4708809614791397653
0,0x8f8710bcab10,\\Windows
0,0x8f8710bcb150,\\gecko.4588.4528.12769349130576542868
0,0x8f8710bcb2e0,\\LOCAL\\cubeb-pipe-4588-24
0,0x8f8710bcbdd0,\\Windows\\SysWOW64\\en-US\\windows.storage.dll.mui
0,0x8f8710bcc280,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f8710bcc5a0,\\Windows\\SysWOW64\\en-US\\shlwapi.dll.mui
0,0x8f8710bcca50,\\Windows\\Fonts\\msyhbd.ttc
0,0x8f8710bccd70,\\Windows\\Fonts\\mmrtext.ttf
0,0x8f8710bcd090,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx
0,0x8f8710bcd3b0,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f8710bcd540,\\Windows\\System32\\taskhostw.exe
0,0x8f8710bcd6d0,\\Windows\\System32
0,0x8f8710bcd860,\\Endpoint
0,0x8f8710bcd9f0,\\Windows\\System32\\en-US\\wintypes.dll.mui
0,0x8f8710bcdb80,\\Windows\\System32\\en-US\\ole32.dll.mui
0,0x8f8710bcecb0,\\Windows\\System32\\en-US\\DWrite.dll.mui
0,0x8f8710bcee40,\\Windows\\Fonts\\segoeuib.ttf
0,0x8f8710bcf160,\\Windows\\System32\\en-US\\wsock32.dll.mui
0,0x8f8710bcf2f0,\\Windows\\Fonts\\mmrtextb.ttf
0,0x8f8710bcfde0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Resource-Exhaustion-Resolver%4Operational.evtx
0,0x8f8710bd0100,\\CMApi
0,0x8f8710bd0bf0,\\Windows\\System32\\en-US\\shdocvw.dll.mui
0,0x8f8710bd1230,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bd1550,\\Windows\\System32\\C_950.NLS
0,0x8f8710bd16e0,\\Windows\\System32\\en-US\\msacm32.dll.mui
0,0x8f8710bd1a00,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bd1a30,᪈Ⴝ辇￿᪈Ⴝ辇￿
0,0x8f8710bd1b90,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bd29a0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f8710bd2b30,\\Program Files\\Common Files\\microsoft shared\\ink\\tiptsf.dll
0,0x8f8710bd2cc0,\\Windows\\System32\\C_932.NLS
0,0x8f8710bd2e50,\\LOCAL\\cubeb-pipe-4588-24
0,0x8f8710bd37b0,\\gecko.4588.4528.17636531615494496801
0,0x8f8710bd3ad0,\\Windows\\System32\\en-US\\napinsp.dll.mui
0,0x8f8710bd4430,\\Windows\\System32\\C_936.NLS
0,0x8f8710bd45c0,\\gecko.4588.4528.17636531615494496801
0,0x8f8710bd4d90,\\CMNotify
0,0x8f8710bd5240,\\Windows\\System32\\en-US\\winmmbase.dll.mui
0,0x8f8710bd5560,\\Windows\\System32\\radarrs.dll
0,0x8f8710bd5d30,\\Windows\\System32\\C_949.NLS
0,0x8f8710bd61e0,\\Windows\\System32\\en-US\\Windows.UI.Immersive.dll.mui
0,0x8f8710bd7c70,\\Windows\\Fonts\\seguisym.ttf
0,0x8f8710bd8120,\\Windows\\System32\\en-US\\Windows.UI.dll.mui
0,0x8f8710bd8440,\\Windows\\SysWOW64\\en-US\\twinapi.dll.mui
0,0x8f8710bd8760,\\Windows\\Fonts\\arialbd.ttf
0,0x8f8710bd93e0,\\Windows\\System32\\en-US\\avrt.dll.mui
0,0x8f8710bd9700,\\Windows\\SysWOW64\\en-US\\taskschd.dll.mui
0,0x8f8710bd9890,\\$Directory
0,0x8f8710bda6a0,\\wkssvc
0,0x8f8710bdb190,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17763.737_none_05b6437c071e554b
0,0x8f8710bdb7d0,\\Windows\\System32\\en-US\\userenv.dll.mui
0,0x8f8710bdbaf0,\\Windows\\System32\\msIso.dll
0,0x8f8710bdc130,\\Windows\\SysWOW64\\sxs.dll
0,0x8f8710bde6b0,\\Windows\\System32\\en-US\\mscms.dll.mui
0,0x8f8710bde840,\\CMApi
0,0x8f8710be1270,\\Windows\\Fonts\\arial.ttf
0,0x8f8710be1400,\\Windows\\System32\\en-US\\ncrypt.dll.mui
0,0x8f8710be1a40,\\Windows\\Fonts\\times.ttf
0,0x8f8710be1ef0,\\Windows\\System32\\en-US\\taskhostw.exe.mui
0,0x8f8710be23a0,\\Windows\\Fonts\\ariali.ttf
0,0x8f8710be58c0,\\$Directory
0,0x8f8710be74e0,\\Windows\\System32\\en-US\\ntasn1.dll.mui
0,0x8f8710be7e40,\\$Directory
0,0x8f8710be9100,\\Windows\\SysWOW64\\en-US\\fwpuclnt.dll.mui
0,0x8f8710be9bf0,\\gecko.4588.4528.14901912836094981689
0,0x8f8710bead20,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\storage\\default\\https+++www.expedia.com\\ls\\data.sqlite
0,0x8f8710becdf0,\\$Directory
0,0x8f8710bed750,\\Windows
0,0x8f8710befb40,\\srvsvc
0,0x8f8710bf5450,\\Windows\\Fonts\\taile.ttf
0,0x8f8710d26440,\\Program Files (x86)\\Mozilla Firefox\\browser\\features\\webcompat@mozilla.org.xpi
0,0x8f8710d2ead0,გ辇￿გ辇￿
0,0x8f8710d3b110,\\Windows\\Fonts\\tahoma.ttf
0,0x8f8710d3eb10,დ辇￿დ辇￿
0,0x8f8710d42af0,\\Windows\\System32\\StorSvc.dll
0,0x8f8710d44710,\\CMNotify
0,0x8f8710d45840,\\CMNotify
0,0x8f87136bd370,\\Windows\\SysWOW64\\version.dll
0,0x8f87136bd500,\\Windows\\SysWOW64\\propsys.dll
0,0x8f87136bd820,\\Endpoint
0,0x8f87136bd9b0,\\Windows\\System32\\en-US\\NetworkExplorer.dll.mui
0,0x8f87136bdb40,\\Windows\\SysWOW64\\ktmw32.dll
0,0x8f87136bdcd0,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData\\8890A77645B73478F5B1DED18ACBF795_E1EDEF0C21AE75D448F7327475DF4C9E
0,0x8f87136bde60,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData\\3781B4A3713292956206932165FA4132_B08FA311CEF6350A0057DF776995160E
0,0x8f87136be180,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\Content\\3781B4A3713292956206932165FA4132_B08FA311CEF6350A0057DF776995160E
0,0x8f87136be310,\\Windows\\System32\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\MetaData\\77EC63BDA74BD0D0E0426DC8F8008506
0,0x8f87136be630,\\Windows\\System32\\config\\systemprofile\\AppData\\Roaming\\Microsoft\\SystemCertificates\\My
0,0x8f87136be7c0,\\Windows\\System32\\en-US\\mpr.dll.mui
0,0x8f87136beae0,\\$Directory
0,0x8f87136bec70,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\storage\\default\\https+++www.expedia.com\\ls\\usage
0,0x8f87136bee00,\\$Directory
0,0x8f87136bf120,\\Program Files (x86)\\Mozilla Firefox\\libEGL.dll
0,0x8f87136c03e0,\\Windows\\SysWOW64\\Windows.Globalization.dll
0,0x8f87136c0ed0,\\Program Files (x86)\\Mozilla Firefox\\ipcclientcerts.dll
0,0x8f87136c1380,\\Endpoint
0,0x8f87136c1510,\\$Directory
0,0x8f87136c16a0,\\Windows\\SysWOW64\\apphelp.dll
0,0x8f87136c24b0,\\wkssvc
0,0x8f87136c2640,\\Windows\\SysWOW64\\evr.dll
0,0x8f87136c27d0,\\Windows\\SysWOW64\\winsta.dll
0,0x8f87136c2c80,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0x8f87136c2e10,\\Program Files (x86)\\Mozilla Firefox
0,0x8f87136c3450,\\Windows\\SysWOW64\\DWrite.dll
0,0x8f87136c3900,\\Windows\\SysWOW64\\Windows.Security.Integrity.dll
0,0x8f87136c3a90,\\Windows\\System32\\en-US\\NetworkItemFactory.dll.mui
0,0x8f87136c4580,\\Windows\\SysWOW64\\iertutil.dll
0,0x8f87136c4d50,\\Windows\\SysWOW64\\userenv.dll
0,0x8f87136c5200,\\$Directory
0,0x8f87136c5520,\\$Directory
0,0x8f87136c5840,\\Windows\\SysWOW64\\WinTypes.dll
0,0x8f87136c59d0,\\Windows\\SysWOW64\\BCP47Langs.dll
0,0x8f87136c61a0,\\Windows\\SysWOW64\\BCP47mrm.dll
0,0x8f87136c6330,\\Windows\\SysWOW64\\directmanipulation.dll
0,0x8f87136c64c0,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\cache2\\entries\\1DF6372A90B3C42DCE2CF370A616B00F51483ADD
0,0x8f87136c6650,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\formhistory.sqlite
0,0x8f87136c6970,\\Users\\alice\\Desktop\\Triage\\memdump.mem
0,0x8f87136c75f0,\\CMNotify
0,0x8f87136c7780,\\Windows\\Fonts\\times.ttf
0,0x8f87136c7910,\\Windows\\Temp\\ad_driver.sys
0,0x8f87136c7aa0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f87136c7c30,\\Program Files (x86)\\Mozilla Firefox\\omni.ja
0,0x8f87136c80e0,\\$ConvertToNonresident
0,0x8f87136c8270,\\Windows
0,0x8f87136c8590,\\gecko.4588.4528.9877118228006876690
0,0x8f87136c88b0,\\Windows\\Fonts\\arial.ttf
0,0x8f87136c8bd0,\\Windows\\Fonts\\arialbd.ttf
0,0x8f87136c8d60,\\gecko.4588.4528.9877118228006876690
0,0x8f87136c8ef0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f87136c99e0,\\$Directory
0,0x8f87136ca1b0,\\Windows\\System32\\en-US\\powrprof.dll.mui
0,0x8f87136ca660,\\gecko.4588.4528.5332174181869388892
0,0x8f87136cae30,\\Program Files (x86)\\Mozilla Firefox
0,0x8f87136cb920,\\$Directory
0,0x8f87136ccd70,\\Windows\\Fonts\\timesbi.ttf
0,0x8f87136cd220,\\Windows\\Fonts\\times.ttf
0,0x8f87136cd9f0,\\Windows\\Fonts\\timesi.ttf
0,0x8f87136cee40,\\Windows\\Fonts\\timesbd.ttf
0,0x8f87136cf160,\\gecko.4588.4528.5332174181869388892
0,0x8f87136d0bf0,\\Windows\\Fonts\\YuGothB.ttc
0,0x8f87136d1a00,\\CMNotify
0,0x8f87136d1b90,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f87136d21d0,\\Windows\\System32\\StorageUsage.dll
0,0x8f87136d2cc0,\\Windows\\Fonts\\YuGothR.ttc
0,0x8f87136d2e50,\\Windows\\SysWOW64\\winrnr.dll
0,0x8f87136d3620,\\gecko.4588.4528.3647927414593896627
0,0x8f87136d42a0,\\Windows\\SysWOW64\\dwmapi.dll
0,0x8f87136d45c0,\\gecko.4588.4528.3647927414593896627
0,0x8f87136d4750,\\Windows\\SysWOW64\\dcomp.dll
0,0x8f87136d48e0,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f87136d4a70,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f87136d4c00,\\Windows
0,0x8f87136d4d90,\\Users\\alice\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\31zc8wes.default-release-1725058008378\\permissions.sqlite
0,0x8f87136d5240,\\Windows\\System32\\en-US\\shell32.dll.mui
0,0x8f87136d5a10,\\Windows\\SysWOW64\\wtsapi32.dll
0,0x8f87136d5ec0,\\gecko-crash-server-pipe.4588
0,0x8f87136d6370,\\Program Files (x86)\\Mozilla Firefox
0,0x8f87136d6e60,\\Windows\\SysWOW64\\linkinfo.dll
0,0x8f87136d74a0,\\Windows\\SysWOW64\\IPHLPAPI.DLL
0,0x8f87136d7630,\\Windows\\SysWOW64\\OnDemandConnRouteHelper.dll
0,0x8f87136d8120,\\Program Files (x86)\\Mozilla Firefox\\firefox.exe
0,0x8f87136d85d0,\\Windows
0,0x8f87136d8da0,\\Program Files (x86)\\Mozilla Firefox
0,0x8f87136d90c0,\\Windows\\SysWOW64\\dnsapi.dll
0,0x8f87136d9250,\\Windows\\SysWOW64\\winhttp.dll
0,0x8f87136d9bb0,\\CMApi
0,0x8f87136da1f0,\\Program Files (x86)\\Mozilla Firefox\\vcruntime140.dll
0,0x8f87136dab50,\\Users\\alice\\AppData\\Local\\Mozilla\\Firefox\\SkeletonUILock-dc0b1b25
